organization,cohort date,nurse id,deid_names,employment start date,type of unit,age,gender,nursing degree received,gpa,employment status,previous health care work experience,leave,type of leave,termination,termination date,tenure,termination reason,id,education_clean,gpa_numeric
Emory University Hospital,2020-03-30,0415292,16663,2020-02-23,General Medical Inpatient Unit,27.0,Male,Adn/Asn,3.0 - 3.49,Full-Time,,No,,Yes,2022-01-25,1.923287671,Obtained Position Representing A Different Job Experience,23541,Georgia State University,3.25
Emory Decatur Hospital,2020-03-24,0426800,16664,2020-03-16,Mother/Baby Unit,37.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,No,,,,23542,Georgia State University,3.25
Emory Hillandale Hospital,2020-03-24,2117976,16665,2020-02-10,Medical/Surgical Icu Inpatient Unit,21.0,Female,Bsn,3.5 And Above,,,No,,Yes,2021-10-10,1.665753425,Other/Unknown,23543,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2020-02-24,0440331,16666,2020-02-24,Orthopedic Inpatient Unit,21.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23544,Georgia State University,3.75
Emory University Hospital Midtown,2019-10-31,0438065,16667,2019-10-28,Medical Icu Inpatient Unit,28.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23545,Georgia State University,3.75
Emory University Hospital Midtown,2019-10-31,0438071,16668,2019-10-28,Medical/Surgical Inpatient Unit,24.0,Female,Bsn,3.5 And Above,,,No,,Yes,2022-09-12,2.876712329,Did Not Return From Leave Of Absence,23546,Georgia State University,3.75
Emory Decatur Hospital,2019-10-22,0429521,16669,2019-10-14,Medical/Surgical Inpatient Unit,27.0,Female,Bsn,3.5 And Above,,,No,,Yes,2021-01-31,1.301369863,Unhappy With Job/Facility,23547,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2019-10-14,0434063,16670,2019-10-14,Medical/Surgical Intermediate Unit,45.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23548,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2019-10-14,0437796,16671,2019-10-14,Medical/Surgical Intermediate Unit,22.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2022-05-01,2.547945205,Obtained Position Representing A Different Job Experience,23549,Georgia State University,3.75
Emory University Hospital,2019-08-01,0421555,16672,2019-07-22,Cardiac/Heart/Vascular Critical Care,28.0,Female,Adn/Asn,3.5 And Above,,,No,,Yes,2021-12-08,2.383561644,Relocating Out Of Area,23550,Georgia State University,3.75
Emory University Hospital,2019-08-01,0435982,16673,2019-07-22,General Medical Inpatient Unit,21.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23551,Georgia State University,3.75
Emory University Hospital,2019-08-01,0436781,16674,2019-07-22,Neurology/Neurosurgical Icu Inpatient Unit,23.0,Female,Bsn,3.5 And Above,,,No,,Yes,2021-10-30,2.276712329,Travel Nurse,23552,Georgia State University,3.75
Emory University Hospital Midtown,2019-07-25,0425150,16675,2019-07-29,Neurology/Neurosurgical Icu Inpatient Unit,23.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23553,Georgia State University,3.75
Emory University Hospital Midtown,2019-07-25,0436216,16676,2019-07-29,Neonatal Icu Inpatient Unit,20.0,Female,Accelerated Bsn,3.0 - 3.49,Full-Time,,No,,No,,,,23554,Georgia State University,3.25
Emory University Hospital Midtown,2019-07-25,0436236,16677,2019-07-29,Emergency Department,23.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23555,Georgia State University,3.75
Emory University Hospital Midtown,2019-07-25,2034128,16678,2019-07-29,Medical/Surgical Inpatient Unit,33.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23556,Georgia State University,3.75
Emory University Hospital Midtown,2019-07-25,2276566,16679,2019-08-28,Neurology/Neurosurgical Icu Inpatient Unit,31.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,Yes,2021-10-21,2.150684932,Family Obligations (Family/Friend Caregiving Responsibility),23557,Georgia State University,3.25
Emory University Hospital Midtown,2019-07-25,2318579,16680,2019-07-29,Neonatal Icu Inpatient Unit,24.0,Female,Bsn,3.5 And Above,,,No,,Yes,2021-12-01,2.345205479,Travel Nurse,23558,Georgia State University,3.75
Emory Hillandale Hospital,2019-07-23,0413077,16681,2019-07-15,Emergency Department,26.0,Female,Adn/Asn,2.5 - 2.99,Full-Time,,No,,Yes,2020-10-24,1.279452055,Compensation/Pay,23559,Georgia State University,2.75
Emory Decatur Hospital,2019-07-23,0429525,16682,2019-07-15,Emergency Department,22.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2021-11-08,2.320547945,Other/Unknown,23560,Georgia State University,3.25
Emory Decatur Hospital,2019-07-23,0435737,16683,2019-07-15,Medical/Surgical Icu Inpatient Unit,29.0,Male,Accelerated Bsn,3.5 And Above,,,No,,Yes,2021-09-19,2.183561644,Other/Unknown,23561,Georgia State University,3.75
Emory Hillandale Hospital,2019-07-23,0435785,16684,2019-07-15,Medical/Surgical Icu Inpatient Unit,29.0,Female,Bsn,3.5 And Above,,,No,,Yes,2022-02-06,2.567123288,Other/Unknown,23562,Georgia State University,3.75
Emory Decatur Hospital,2019-07-23,1565277,16685,2019-07-15,Medical/Surgical Intermediate Unit,29.0,Male,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,23563,Georgia State University,3.25
Emory Saint Joseph’S Hospital,2019-07-15,0425972,16686,2019-07-15,Oncology Inpatient Unit,32.0,Female,Adn/Asn,2.5 - 2.99,Full-Time,,No,,No,,,,23564,Georgia State University,2.75
Emory University Hospital Midtown,2019-02-28,0420156,16687,2019-02-24,General Surgical Inpatient Unit,21.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,Yes,2020-06-21,1.323287671,Relocating Out Of Area,23565,Georgia State University,3.25
Emory University Hospital Midtown,2019-02-28,0432903,16688,2019-02-25,Surgical Icu Inpatient Unit,25.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23566,Georgia State University,3.75
Emory University Hospital Midtown,2019-02-28,0432983,16689,2019-02-25,Surgical Icu Inpatient Unit,24.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2021-09-18,2.564383562,Travel Nurse,23567,Georgia State University,3.75
Emory University Hospital Midtown,2019-02-28,0886010,16690,2019-02-25,Medical Icu Inpatient Unit,38.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,No,,,,23568,Georgia State University,3.75
Emory Decatur Hospital,2019-02-27,2237648,16691,2019-02-25,Medical/Surgical Inpatient Unit,41.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,Yes,2021-11-20,2.736986301,Travel Nurse,23569,Georgia State University,3.25
Emory University Hospital,2019-02-26,0417227,16692,2019-02-24,Emergency Department,34.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,Yes,2021-09-22,2.578082192,Travel Nurse,23570,Georgia State University,3.25
Emory University Hospital,2019-02-26,0433068,16693,2019-03-04,General Medical Inpatient Unit,39.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23571,Georgia State University,3.75
Emory Rehabilitation Hospital,2019-02-26,0433262,16694,2019-03-04,Rehabilitation Inpatient Unit,24.0,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23572,Georgia State University,3.25
Emory University Hospital,2019-02-26,1397394,16695,2019-02-25,Orthopedic Inpatient Unit,28.0,Female,Bsn,3.5 And Above,Full-Time,,No,,No,,,,23573,Georgia State University,3.75
The Emory Clinic,2019-02-26,167589,16696,2013-02-24,Ambulatory Setting,51.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,No,,,,23574,Georgia State University,3.25
Emory University Hospital,2019-02-26,2183116,16697,2019-03-04,General Surgical Inpatient Unit,22.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23575,Georgia State University,3.75
Emory University Hospital,2019-02-26,2315006,16698,2019-02-25,Surgical Icu Inpatient Unit,24.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,Yes,2021-10-03,2.605479452,Relocating Out Of Area,23576,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2019-02-18,2208059,16699,2019-02-18,Emergency Department,21.0,Female,Bsn,3.5 And Above,Full-Time,,No,,Yes,2021-11-14,2.739726027,Other/Unknown,23577,Georgia State University,3.75
Emory University Hospital,2018-10-16,0420815,16700,2018-10-15,Orthopedic Inpatient Unit,23.0,Male,Bsn,3.5 And Above,,,No,,No,,,,23578,Georgia State University,3.75
Emory University Hospital,2018-10-15,0396747,16701,2018-10-15,Medical Icu Inpatient Unit,39.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2020-08-23,1.857534247,Family Obligations (Family/Friend Caregiving Responsibility),23579,Georgia State University,3.25
Emory University Hospital,2018-10-15,0430762,16702,2018-10-15,Surgical Icu Inpatient Unit,32.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23580,Georgia State University,3.75
Emory University Hospital,2018-10-15,1427478,16703,2018-10-15,Surgical Icu Inpatient Unit,29.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23581,Georgia State University,3.75
Emory University Hospital,2021-11-03,0451227,16704,2021-11-14,Neurology/Neurosurgical Icu Inpatient Unit,22.0,Male,Bsn,3.5 And Above,,,No,,Yes,2022-09-10,0.8219178082,Relocating Out Of Area,23582,Georgia State University,3.75
Emory University Hospital,2018-10-15,2191869,16705,2018-10-15,Cardiac/Heart/Vascular Critical Care,21.0,Female,Bsn,3.5 And Above,,,No,,Yes,2020-04-05,1.473972603,Obtained Position Representing A Different Job Experience,23583,Georgia State University,3.75
Emory University Hospital,2018-07-30,0425304,16706,,General Medical Inpatient Unit,35.0,Female,Bsn,2.0 - 2.49,,,No,,No,,,,23584,Georgia State University,2.25
Emory University Hospital,2018-07-30,0425426,16707,2018-07-30,Perioperative Or,40.0,Female,Bsn,2.5 - 2.99,Full-Time,,No,,Yes,2021-05-20,2.808219178,Relocating Out Of Area,23585,Georgia State University,2.75
Emory University Hospital,2018-07-30,0425433,16708,2018-07-30,Neurology/Neurosurgical Icu Inpatient Unit,34.0,Female,Accelerated Bsn,3.5 And Above,Full-Time,,No,,Yes,2020-04-07,1.690410959,Other/Unknown,23586,Georgia State University,3.75
Emory University Hospital,2018-07-30,1917542,16709,,Neurology/Neurosurgical Icu Inpatient Unit,30.0,Male,Accelerated Bsn,3.5 And Above,,,No,,Yes,2021-02-06,,Obtained Position Representing A Different Job Experience,23587,Georgia State University,3.75
Emory University Hospital,2018-07-30,2198066,16710,,General Surgical Inpatient Unit,21.0,Female,Accelerated Bsn,3.5 And Above,,,No,,Yes,2020-11-08,,Relocating Out Of Area,23588,Georgia State University,3.75
Emory University Hospital,2018-07-30,683724,16711,,Perioperative Or,24.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23589,Georgia State University,3.75
Emory University Hospital,2018-07-16,0412992,16712,2018-07-16,Ambulatory Setting,53.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,No,,,,23590,Georgia State University,3.25
Emory University Hospital,2018-07-16,0425669,16713,,Rehabilitation Inpatient Unit,21.0,Female,Bsn,3.5 And Above,,,No,,Yes,2019-12-27,,Other/Unknown,23591,Georgia State University,3.75
Emory University Hospital,2018-07-16,662373,16714,2018-07-16,Ambulatory Setting,48.0,Female,Adn/Asn,3.0 - 3.49,Full-Time,,No,,No,,,,23592,Georgia State University,3.25
Emory Saint Joseph’S Hospital,2018-02-26,269958,16715,,Medical/Surgical Inpatient Unit,25.0,Female,Bsn,3.5 And Above,,,No,,Yes,2020-07-26,,Relocating Out Of Area,23593,Georgia State University,3.75
Emory University Hospital,2018-02-23,0422861,16716,,Perioperative Or,24.0,Male,Bsn,3.5 And Above,,,No,,No,,,,23594,Georgia State University,3.75
Emory University Hospital,2018-02-23,0423510,16717,,Cardiac/Heart/Vascular Critical Care,21.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23595,Georgia State University,3.75
Emory University Hospital,2018-02-23,0423517,16718,,Neurology/Neurosurgical Icu Inpatient Unit,41.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23596,Georgia State University,3.75
Emory University Hospital,2017-07-18,0409915,16720,,Neurology/Neurosurgical Icu Inpatient Unit,27.0,Male,Bsn,3.5 And Above,,,No,,No,,,,23598,Georgia State University,3.75
Emory University Hospital,2017-07-18,0414671,16721,,Surgical Icu Inpatient Unit,28.0,Male,Bsn,3.5 And Above,,,No,,No,,,,23599,Georgia State University,3.75
Emory University Hospital,2017-07-18,0419910,16722,,Cardiac/Heart/Vascular Critical Care,35.0,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,23600,Georgia State University,3.25
Emory University Hospital,2017-07-18,0419979,16723,,Transplant Unit,29.0,Male,Ba In Nursing,3.0 - 3.49,,,No,,Yes,2019-11-19,,Relocating Out Of Area,23601,Georgia State University,3.25
Emory University Hospital,2017-07-18,2232562,16724,,Oncology Inpatient Unit,25.0,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,23602,Georgia State University,3.25
Emory Saint Joseph’S Hospital,2017-07-17,178400,16725,2017-07-17,Medical/Surgical Inpatient Unit,41.0,Female,Bsn,3.5 And Above,,,No,,Yes,2021-10-06,4.224657534,Relocating Out Of Area,23603,Georgia State University,3.75
Emory University Hospital,2017-02-25,197892,16726,,Cardiac/Heart/Vascular Critical Care,22.0,Male,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23604,Georgia State University,3.75
Emory University Hospital,2017-02-25,286730,16727,,General Surgical Inpatient Unit,37.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23605,Georgia State University,3.75
Emory University Hospital,2017-02-25,357851,16728,,Oncology Inpatient Unit,25.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23606,Georgia State University,3.75
Emory University Hospital,2017-02-25,364115,16729,,Neurology/Neurosurgical Icu Inpatient Unit,22.0,Male,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23607,Georgia State University,3.75
Emory University Hospital,2017-02-25,473625,16730,,Neurology/Neurosurgical Icu Inpatient Unit,21.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23608,Georgia State University,3.75
Emory University Hospital,2017-02-25,517825,16731,,General Surgical Inpatient Unit,22.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23609,Georgia State University,3.75
Emory University Hospital,2017-02-25,978295,16732,,Telemetry Unit,24.0,Female,Msn (Cnl),3.5 And Above,,,No,,No,,,,23610,Georgia State University,3.75
Emory University Hospital,2017-02-25,992369,16733,,Surgical Icu Inpatient Unit,21.0,Male,Bsn,3.5 And Above,,,No,,No,,,,23611,Georgia State University,3.75
Emory University Hospital,2017-02-24,534216,16734,,Emergency Department,26.0,Male,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23612,Georgia State University,3.75
Emory University Hospital,2016-10-13,0415513,16735,,Medical/Surgical Inpatient Unit,40.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23613,Georgia State University,3.75
Emory University Hospital,2016-10-12,0415476,16736,,Oncology Inpatient Unit,24.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23614,Georgia State University,3.75
Emory University Hospital,2016-10-11,0410644,16737,,Rehabilitation Inpatient Unit,22.0,Female,Adn/Asn,3.0 - 3.49,,,No,,No,,,,23615,Georgia State University,3.25
Emory University Hospital,2016-04-22,0246867,16738,,Medical/Surgical Icu Inpatient Unit,34.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23616,Georgia State University,3.75
Emory University Hospital,2016-04-22,0408000,16739,,Perioperative Or,23.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23617,Georgia State University,3.75
Emory University Hospital,2016-04-22,0410296,16740,,Medical/Surgical Icu Inpatient Unit,37.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23618,Georgia State University,3.75
Emory University Hospital,2016-04-22,0681324,16741,,Medical/Surgical Icu Inpatient Unit,33.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23619,Georgia State University,3.75
Emory University Hospital,2016-04-22,1523928,16742,,General Surgical Inpatient Unit,24.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23620,Georgia State University,3.75
Emory University Hospital,2016-04-12,0866750,16743,,Oncology Inpatient Unit,21.0,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,23621,Georgia State University,3.25
Emory University Hospital,2015-10-07,0410845,16744,,Oncology Inpatient Unit,26.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23622,Georgia State University,3.75
Emory University Hospital,2015-10-07,0410847,16745,,General Medical Inpatient Unit,24.0,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23623,Georgia State University,3.25
Emory University Hospital,2015-10-07,0410892,16746,,General Medical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,Yes,2017-06-03,,Other/Unknown,23624,Georgia State University,3.75
Emory University Hospital,2015-10-05,1667839,16747,,General Surgical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23625,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2015-03-02,040819000,16748,2015-03-02,Medical/Surgical Inpatient Unit,23.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2020-07-04,5.345205479,Obtained Position Representing A Promotion/Career Advancement,23626,Georgia State University,3.25
Emory University Hospital,2015-03-02,1269280,16749,,Medical/Surgical Icu Inpatient Unit,24.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23627,Georgia State University,3.75
Emory University Hospital,2015-03-02,408258,16750,,General Surgical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23628,Georgia State University,3.75
Emory University Hospital,2015-02-16,0408071,16751,,Medical/Surgical Inpatient Unit,25.0,Female,Bsn,3.0 - 3.49,,,No,,No,,,,23629,Georgia State University,3.25
Emory University Hospital,2015-02-16,0408092,16752,,Medical/Surgical Icu Inpatient Unit,28.0,Female,Accelerated Bsn,3.0 - 3.49,,,No,,No,,,,23630,Georgia State University,3.25
Emory University Hospital,2015-02-16,1870289,16753,,Medical/Surgical Icu Inpatient Unit,44.0,Male,Bsn,3.5 And Above,,,No,,No,,,,23631,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2014-10-20,173678400,16755,,Medical/Surgical Inpatient Unit,22.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23633,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2014-10-20,188120500,16756,,Medical/Surgical Inpatient Unit,27.0,Female,Bsn,3.5 And Above,,,No,,Yes,2015-05-31,,Did Not Return From Leave Of Absence,23634,Georgia State University,3.75
Emory University Hospital,2014-09-24,0403369,16757,,Medical/Surgical Icu Inpatient Unit,25.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23635,Georgia State University,3.75
Emory University Hospital,2014-09-08,0397711,16758,,Medical/Surgical Icu Inpatient Unit,27.0,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23636,Georgia State University,3.25
Emory University Hospital,2014-09-08,0406565,16759,,Oncology Inpatient Unit,23.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23637,Georgia State University,3.75
Emory University Hospital,2014-09-08,1835018,16760,,Oncology Inpatient Unit,27.0,Female,Accelerated Bsn,3.5 And Above,,,No,,No,,,,23638,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2014-07-14,040596800,16761,,Medical/Surgical Inpatient Unit,34.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23639,Georgia State University,3.75
Emory University Hospital,2014-04-10,0404966,16762,,Other (Please Specify),29.0,Female,Bsn,2.5 - 2.99,,,No,,No,,,,23640,Georgia State University,2.75
Emory University Hospital,2014-03-31,040476600,16763,,General Surgical Inpatient Unit,27.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23641,Georgia State University,3.75
Emory University Hospital,2014-03-17,040434100,16765,,Other (Please Specify),29.0,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23643,Georgia State University,3.25
Emory University Hospital,2014-03-17,4230,16766,,General Medical Inpatient Unit,21.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23644,Georgia State University,3.75
Emory University Hospital,2014-03-17,8686,16767,,Other (Please Specify),45.0,Male,Bsn,3.5 And Above,,,No,,No,,,,23645,Georgia State University,3.75
Emory University Hospital,2014-03-10,040436300,16768,,Other (Please Specify),42.0,Male,Bsn,3.0 - 3.49,,,No,,No,,,,23646,Georgia State University,3.25
Emory Saint Joseph’S Hospital,2014-03-10,040438700,16769,,Telemetry Unit,36.0,Female,Bsn,3.5 And Above,,,No,,No,,,,23647,Georgia State University,3.75
Emory Saint Joseph’S Hospital,2014-03-10,040450300,16770,,Medical/Surgical Inpatient Unit,33.0,Female,Bsn,3.0 - 3.49,,,No,,Yes,2014-11-28,,Disability/Illness/Injury,23648,Georgia State University,3.25
